Customer,ST,GENDER,Customer Lifetime Value,Income,Monthly Premium Auto,Policy Type,Vehicle Class,Total Claim Amount
UL96474,Arizona,F,37566387.699999996,0.0,108.0,Personal Auto,SUV,718.383
IG89777,California,M,73565593.41,81145.0,92.0,Corporate Auto,Two-Door Car,321.060571
YJ14330,California,F,327252974.0,39894.0,134.0,Corporate Auto,SUV,411.077415
NK20941,California,M,70574631.84,52447.0,90.0,Personal Auto,Four-Door Car,61.585668
XQ28930,California,M,110050234.89999999,0.0,69.0,Personal Auto,Four-Door Car,496.8
LY73893,California,M,55637719.27,35398.0,71.0,Personal Auto,Four-Door Car,340.8
II20035,Oregon,F,74514799.91,26239.0,65.0,Personal Auto,Four-Door Car,312.0
OH69760,Arizona,F,51810544.669999994,0.0,70.0,Personal Auto,Four-Door Car,336.0
WN45973,Washington,M,125840063.8,83013.0,103.0,Corporate Auto,SUV,155.125923
UT21323,California,M,130570118.80000001,0.0,190.0,Personal Auto,Luxury SUV,1833.182529
GM46746,Arizona,F,177768226.70000002,86205.0,223.0,Personal Auto,Luxury Car,1070.4
GZ64473,Nevada,M,27573839.82,50414.0,69.0,Personal Auto,Four-Door Car,331.2
FE93959,California,M,75354251.89999999,37496.0,65.0,Corporate Auto,Two-Door Car,312.0
YC33550,Oregon,F,28268040.29,24224.0,71.0,Corporate Auto,Two-Door Car,511.2
MT91532,California,M,73265448.55,62338.0,92.0,Corporate Auto,Four-Door Car,4.216231
XE65072,Oregon,M,66331376.16,63483.0,83.0,Personal Auto,Four-Door Car,85.073541
AT72574,Arizona,M,24858867.54,0.0,70.0,Personal Auto,Two-Door Car,504.0
FP10040,Oregon,M,85981852.37,38113.0,73.0,Personal Auto,Four-Door Car,203.640251
AQ51159,Arizona,F,85868013.27999999,38676.0,72.0,Personal Auto,Four-Door Car,146.124719
HB21182,Arizona,F,24177770.32,20200.0,65.0,Personal Auto,Two-Door Car,312.0
SM17747,Arizona,M,26936636.43,29038.0,69.0,Personal Auto,Four-Door Car,56.351667
YA87855,Arizona,M,71792252.2,23179.0,91.0,Corporate Auto,Two-Door Car,436.8
MR52230,Oregon,M,106293373.60000001,56598.0,88.0,Personal Auto,Four-Door Car,92.966783
FR54989,Arizona,M,27109189.919999998,0.0,76.0,Corporate Auto,Two-Door Car,547.2
RW82766,Oregon,F,77240529.93,46988.0,195.0,Corporate Auto,Luxury SUV,294.762659
IX60941,Oregon,M,35085695.33,20978.0,98.0,Personal Auto,Four-Door Car,1176.2788
GQ26671,California,F,22411086.380000003,0.0,63.0,Personal Auto,Two-Door Car,453.6
UH89141,Oregon,F,332797723.1,59130.0,117.0,Corporate Auto,Sports Car,436.533172
WO30947,Washington,M,53483025.79999999,31572.0,70.0,Personal Auto,Four-Door Car,292.434826
ZN86559,California,F,52511522.809999995,0.0,72.0,Personal Auto,Four-Door Car,345.6
NZ73268,California,M,46868074.06,32646.0,119.0,Corporate Auto,Four-Door Car,464.99983
YD80815,Arizona,F,71483313.33,51791.0,181.0,Personal Auto,Luxury Car,422.960234
BE54454,Washington,M,50285752.089999996,70828.0,62.0,Personal Auto,Four-Door Car,297.6
JB76199,Oregon,F,24154155.25,40903.0,61.0,Corporate Auto,Four-Door Car,409.88696
PN68458,California,F,75455486.43,0.0,106.0,Corporate Auto,SUV,631.108223
IM55696,California,F,52644258.65999999,24031.0,66.0,Personal Auto,Four-Door Car,316.8
UD99395,Oregon,M,44744843.8,84927.0,112.0,Personal Auto,SUV,537.6
PA90653,Oregon,F,215788603.49999997,0.0,72.0,Corporate Auto,Two-Door Car,510.976913
WE64939,California,F,29026224.39,23893.0,73.0,Personal Auto,Four-Door Car,186.292275
KC67652,Arizona,M,108764794.0,71255.0,138.0,Personal Auto,Sports Car,138.633681
FQ33633,Nevada,F,44132858.58,37697.0,112.0,Personal Auto,SUV,38.403843
QS23134,Arizona,M,125044942.2,33746.0,106.0,Personal Auto,Two-Door Car,508.8
EZ70589,Washington,F,74629262.63,70263.0,93.0,Personal Auto,Two-Door Car,7.345946
KT91115,Oregon,M,46907938.68,43367.0,118.0,Personal Auto,Four-Door Car,1026.741926
RS66246,California,F,29430452.59,0.0,81.0,Personal Auto,Two-Door Car,388.8
YX72707,Oregon,F,50033366.64000001,0.0,66.0,Personal Auto,Four-Door Car,445.19869
LJ79533,Nevada,F,134669207.1,11432.0,119.0,Special Auto,SUV,571.2
JQ95021,California,M,33861865.15,67249.0,86.0,Special Auto,Four-Door Car,33.894695
ET88948,California,F,55034407.23,76839.0,68.0,Personal Auto,Four-Door Car,326.4
GW43195,Oregon,F,258070629.99999997,71210.0,214.0,Personal Auto,Luxury Car,1027.2
MQ54182,California,F,47393466.3,49447.0,119.0,Personal Auto,Four-Door Car,762.007253
WM39308,Nevada,F,157778870.20000002,98713.0,65.0,Personal Auto,Two-Door Car,289.894293
DK20428,Oregon,M,26198653.36,26094.0,67.0,Personal Auto,Two-Door Car,2.028223
IZ67803,California,M,154456616.6,26990.0,65.0,Personal Auto,Four-Door Car,297.864823
VW65351,Washington,F,33555281.68,46644.0,84.0,Personal Auto,Four-Door Car,150.688024
SY36127,California,F,28740884.7,33462.0,72.0,Personal Auto,Four-Door Car,112.425578
LA20890,Oregon,F,28466454.310000002,66880.0,71.0,Personal Auto,Four-Door Car,340.8
EP48362,Arizona,M,238135205.1,88680.0,66.0,Personal Auto,Four-Door Car,201.762191
BI46495,Oregon,M,53134670.010000005,0.0,79.0,Corporate Auto,Two-Door Car,568.8
ON91363,Washington,M,37301449.160000004,75132.0,93.0,Personal Auto,Four-Door Car,446.4
TG95261,California,F,90312148.59,0.0,122.0,Personal Auto,Sports Car,650.52179
EE59791,California,F,59312848.89999999,56617.0,74.0,Personal Auto,Four-Door Car,355.2
IV84135,California,F,94290807.55,75638.0,83.0,Personal Auto,Four-Door Car,108.69654
TE11374,California,F,76130498.19,24982.0,109.0,Personal Auto,SUV,523.2
GH12466,Washington,F,33130144.049999997,40348.0,83.0,Personal Auto,Four-Door Car,26.314753
PC43437,Arizona,F,73170142.53999999,24083.0,63.0,Personal Auto,Four-Door Car,340.453606
PW98890,Oregon,F,26657370.82,81538.0,66.0,Personal Auto,Four-Door Car,272.844816
BQ94892,Oregon,M,32305766.65,62873.0,81.0,Personal Auto,Four-Door Car,207.75186
LA33814,Oregon,M,173672740.9,66245.0,145.0,Personal Auto,SUV,181.501424
WM87004,Oregon,M,105958103.30000001,0.0,102.0,Personal Auto,SUV,734.4
OL28902,California,M,59993802.28,26303.0,165.0,Personal Auto,SUV,956.589903
VW88885,California,F,170060025.6,58620.0,71.0,Corporate Auto,Four-Door Car,340.8
OQ51004,California,M,39543445.34,18375.0,103.0,Personal Auto,Sports Car,535.080276
GJ88864,Nevada,F,35893723.61000001,30944.0,92.0,Personal Auto,Four-Door Car,348.216284
AF69537,Arizona,M,73297775.54,59630.0,185.0,Personal Auto,SUV,888.0
TX11163,Nevada,F,73805704.45,53957.0,184.0,Corporate Auto,Luxury SUV,61.554272
FG43850,Oregon,M,74726720.33,44385.0,97.0,Corporate Auto,Four-Door Car,465.6
WY37677,Oregon,M,85001219.5,0.0,119.0,Personal Auto,Sports Car,856.8
WY80801,California,F,193577996.4,25561.0,163.0,Corporate Auto,SUV,983.374985
GZ90429,California,M,58461144.10999999,85956.0,145.0,Corporate Auto,SUV,510.381882
SX89429,Arizona,F,22317865.169999998,0.0,61.0,Personal Auto,Four-Door Car,311.404068
FW35631,Oregon,M,48645273.559999995,37406.0,122.0,Corporate Auto,SUV,1134.960471
HM20848,California,F,45942928.26,39053.0,114.0,Personal Auto,Sports Car,547.2
FO49408,Oregon,M,30440032.019999996,24475.0,84.0,Personal Auto,Four-Door Car,604.8
LL95376,Washington,M,27599782.87,92296.0,69.0,Personal Auto,Two-Door Car,331.2
UK49045,Oregon,M,110642904.7,29484.0,93.0,Personal Auto,Two-Door Car,446.4
JA24437,California,M,75558287.89,0.0,114.0,Personal Auto,Four-Door Car,820.8
TU77462,Oregon,M,74695577.77,48088.0,94.0,Personal Auto,Two-Door Car,134.828318
DA26490,California,M,49204923.69,21366.0,63.0,Personal Auto,Two-Door Car,302.4
JC37131,Arizona,M,122986862.99999999,17101.0,113.0,Special Auto,SUV,542.4
YZ77792,Washington,F,46303632.870000005,0.0,64.0,Personal Auto,Four-Door Car,460.8
AH53588,California,M,46365464.7,26802.0,66.0,Personal Auto,Two-Door Car,316.8
QV89018,Arizona,M,204677179.60000002,89025.0,64.0,Personal Auto,Four-Door Car,179.251604
SY95534,California,M,37928295.28,0.0,104.0,Personal Auto,SUV,748.8
YT37186,California,F,175261790.80000004,52228.0,220.0,Personal Auto,Luxury SUV,1056.0
DY81347,California,F,47154691.93,0.0,126.0,Personal Auto,SUV,694.357961
VH45074,California,M,22887635.080000002,0.0,63.0,Personal Auto,Four-Door Car,344.288189
BF45697,California,M,56701323.21,83086.0,71.0,Personal Auto,Four-Door Car,320.486645
RY27018,Washington,M,72289933.47999999,53214.0,91.0,Personal Auto,Four-Door Car,436.8
YJ16163,Oregon,F,110091304.89999999,51643.0,283.0,Special Auto,Luxury Car,1358.4
QM61543,Arizona,M,56399419.74000001,73168.0,70.0,Corporate Auto,Four-Door Car,425.800112
IU83998,Washington,F,111964600.2,0.0,298.0,Personal Auto,Luxury Car,2145.6
NE29938,California,F,128404329.1,0.0,90.0,Personal Auto,Two-Door Car,648.0
VQ57815,Oregon,M,88283806.95,61246.0,110.0,Personal Auto,Sports Car,159.239518
FF93355,Washington,M,132687926.3,32762.0,112.0,Corporate Auto,Four-Door Car,326.926833
MG12206,California,M,37288740.98,0.0,69.0,Personal Auto,Two-Door Car,496.8
NE55975,Nevada,F,49831146.56,0.0,133.0,Personal Auto,Sports Car,957.6
BX70848,Washington,M,137277997.20000002,0.0,126.0,Personal Auto,SUV,604.8
NJ88229,California,F,83437515.19,64127.0,71.0,Personal Auto,Four-Door Car,72.862304
QW31435,Oregon,M,71918316.45,0.0,67.0,Personal Auto,Two-Door Car,308.54976
DJ22229,Washington,F,137591469.5,16794.0,96.0,Personal Auto,Four-Door Car,460.8
MB12747,Nevada,M,97887131.08,31930.0,83.0,Personal Auto,Four-Door Car,37.699658
XQ50187,Oregon,M,33604435.6,74918.0,85.0,Special Auto,Two-Door Car,314.246507
WU62992,Oregon,M,48877941.08,70742.0,124.0,Personal Auto,SUV,211.68058
CE11667,Oregon,M,75821138.42,64801.0,64.0,Corporate Auto,Four-Door Car,268.471802
BP53979,California,F,25162137.45,48829.0,64.0,Personal Auto,Four-Door Car,300.312635
DM59806,California,F,35713460.7,73853.0,89.0,Personal Auto,Four-Door Car,427.2
LJ88616,Arizona,M,98685954.41,0.0,99.0,Personal Auto,Four-Door Car,712.8
TC82133,Oregon,M,53758215.64,66844.0,70.0,Personal Auto,Four-Door Car,104.977375
NW65065,California,F,42546206.69,11904.0,61.0,Corporate Auto,Two-Door Car,292.8
LS17120,California,M,30610522.830000002,56869.0,83.0,Personal Auto,Four-Door Car,269.406119
ZN96843,Arizona,M,24147707.220000003,0.0,67.0,Personal Auto,Two-Door Car,482.4
HZ98935,Washington,F,45265263.800000004,0.0,68.0,Personal Auto,Four-Door Car,326.4
WG51330,Arizona,M,56352947.33,59325.0,71.0,Corporate Auto,Four-Door Car,229.686659
DS58268,Arizona,F,82546988.36,0.0,115.0,Corporate Auto,Sports Car,552.0
SN27401,Washington,M,73200705.71,0.0,112.0,Personal Auto,Two-Door Car,806.4
AI74959,California,M,39338139.93000001,25927.0,103.0,Personal Auto,SUV,674.973614
RC16862,Arizona,M,24330894.68,0.0,71.0,Corporate Auto,Four-Door Car,493.055291
YP19985,California,M,57069555.63,83073.0,71.0,Corporate Auto,Two-Door Car,10.42277
SY29553,Oregon,F,25854444.63,0.0,73.0,Personal Auto,Four-Door Car,350.4
EM78211,Oregon,F,26597056.5,0.0,87.0,Special Auto,Four-Door Car,420.041981
JL70559,Arizona,F,53108617.67000001,0.0,72.0,Personal Auto,Four-Door Car,345.6
IS95117,Arizona,F,58748202.12,35301.0,74.0,Personal Auto,Four-Door Car,128.643975
YU66872,California,F,85798891.55000001,21829.0,111.0,Personal Auto,Sports Car,532.8
WK62379,Washington,F,89039664.35,15142.0,116.0,Personal Auto,Two-Door Car,792.609747
WR85740,Arizona,F,81497694.36999999,0.0,71.0,Corporate Auto,Two-Door Car,340.8
YY58769,Arizona,M,25701621.34,58498.0,67.0,Personal Auto,Four-Door Car,321.6
YK83904,Nevada,F,25855601.299999997,64592.0,64.0,Personal Auto,Four-Door Car,307.2
IE36279,California,M,28448498.04,80306.0,71.0,Corporate Auto,Two-Door Car,340.8
FT61724,California,F,46335508.75,29105.0,117.0,Personal Auto,Sports Car,272.612048
YV63603,Arizona,F,66788990.260000005,47137.0,84.0,Personal Auto,Four-Door Car,161.640052
PT52001,Nevada,F,22228650.16,0.0,62.0,Corporate Auto,Two-Door Car,446.4
FM83188,Washington,F,85227590.16,0.0,109.0,Corporate Auto,SUV,723.786607
RN96985,Oregon,F,250821788.99999997,0.0,100.0,Personal Auto,SUV,1000.850446
OA59724,Washington,F,34792603.11,66711.0,86.0,Corporate Auto,Two-Door Car,366.381387
LY83340,Oregon,F,78515829.38999999,48943.0,65.0,Corporate Auto,Two-Door Car,105.068788
AX99820,Arizona,F,25095087.95,0.0,71.0,Personal Auto,Four-Door Car,511.2
MH13358,Oregon,F,28542669.400000002,34807.0,73.0,Personal Auto,Two-Door Car,472.043042
UQ51981,Oregon,F,88797900.16999999,52583.0,113.0,Personal Auto,SUV,528.20086
JQ60102,California,M,83926189.13,0.0,111.0,Corporate Auto,Sports Car,617.396701
CB52667,Washington,F,52794784.32,92589.0,65.0,Personal Auto,Four-Door Car,312.0
YP29527,Oregon,M,82723308.18,96689.0,103.0,Personal Auto,Sports Car,37.802583
GW89349,Nevada,M,76624299.99,0.0,73.0,Corporate Auto,Four-Door Car,525.6
ZD72991,California,M,48999770.03,76594.0,122.0,Personal Auto,SUV,832.453791
CS51928,Arizona,M,45088629.33,83777.0,112.0,Personal Auto,Sports Car,377.354191
IJ18945,Washington,F,30943202.37,20954.0,78.0,Special Auto,Four-Door Car,534.501024
EF21564,Nevada,M,43831505.05,84491.0,110.0,Personal Auto,SUV,156.282093
AY35539,Oregon,F,25307051.369999997,89451.0,63.0,Personal Auto,Four-Door Car,61.769564
XJ96507,Arizona,F,82916590.86,85132.0,106.0,Personal Auto,SUV,501.134524
ZG95780,Arizona,M,81643127.3,11193.0,114.0,Personal Auto,SUV,820.8
GI55977,Oregon,F,23373518.199999996,28806.0,61.0,Personal Auto,Four-Door Car,292.8
BV63942,Washington,M,90024095.72,76184.0,111.0,Corporate Auto,Two-Door Car,532.8
PF81183,California,M,53894994.65,66429.0,136.0,Corporate Auto,Sports Car,57.712985
HV16877,California,F,27215854.340000004,43278.0,68.0,Personal Auto,Four-Door Car,326.4
XO92596,California,M,60058473.75000001,13528.0,86.0,Personal Auto,Four-Door Car,412.8
IQ73438,California,M,55558302.05,74015.0,72.0,Personal Auto,Four-Door Car,471.443077
FY74419,Nevada,F,54700605.61000001,54507.0,138.0,Personal Auto,SUV,702.990032
JQ30166,Oregon,F,156109006.5,0.0,119.0,Personal Auto,Four-Door Car,439.352186
WC22220,Arizona,M,26166139.03,72302.0,66.0,Corporate Auto,Two-Door Car,316.8
OT66924,Oregon,F,46815281.5,14606.0,72.0,Personal Auto,Four-Door Car,439.772868
UC21019,Arizona,M,48901093.0,0.0,68.0,Personal Auto,Four-Door Car,689.282166
YW88487,Arizona,F,74573448.01,43406.0,187.0,Personal Auto,Luxury SUV,897.6
CA45756,Arizona,F,221858804.5,60426.0,62.0,Corporate Auto,Two-Door Car,133.284622
JY42899,California,M,53050870.84,26334.0,71.0,Personal Auto,Two-Door Car,340.8
KM72781,Washington,F,94706244.37,22514.0,80.0,Personal Auto,Four-Door Car,203.469143
DV62119,Arizona,F,35481487.67,76114.0,88.0,Personal Auto,Four-Door Car,422.4
DO12179,Oregon,M,24515357.93,48791.0,62.0,Personal Auto,Two-Door Car,69.794432
ER20865,California,M,86526524.50999999,65605.0,111.0,Corporate Auto,Two-Door Car,377.781658
YQ95507,Oregon,F,25352231.849999998,69259.0,63.0,Personal Auto,Four-Door Car,362.51794
VW65691,Oregon,F,43140656.57,0.0,64.0,Personal Auto,Four-Door Car,460.8
LL55780,Oregon,F,67310503.35000001,0.0,62.0,Corporate Auto,Four-Door Car,446.4
WK29536,Oregon,F,77795881.81,90969.0,65.0,Personal Auto,Four-Door Car,190.751345
UX87980,Nevada,M,28052860.979999997,50180.0,77.0,Personal Auto,Four-Door Car,360.499075
TJ68521,Washington,M,52519682.720000006,41991.0,67.0,Personal Auto,Four-Door Car,88.382536
RJ57593,Arizona,M,80448723.93,71391.0,67.0,Personal Auto,Four-Door Car,284.000172
YI83073,California,F,42502826.24000001,0.0,61.0,Personal Auto,Four-Door Car,292.8
QQ18636,Arizona,F,138916763.8,70725.0,70.0,Corporate Auto,Four-Door Car,336.0
JV23769,Oregon,F,27253564.040000003,36650.0,69.0,Personal Auto,Four-Door Car,56.60333
PA19547,Washington,M,47798934.22,54194.0,119.0,Personal Auto,SUV,112.268583
IH91478,Oregon,F,48089579.73,23554.0,61.0,Personal Auto,Two-Door Car,142.459804
OR78439,Arizona,M,86588638.13,62464.0,109.0,Corporate Auto,Sports Car,400.181882
CW15758,Oregon,F,92155419.28,71888.0,115.0,Personal Auto,SUV,552.0
RY26286,California,M,50684262.580000006,80846.0,65.0,Corporate Auto,Four-Door Car,227.183015
YP71513,Oregon,M,48797132.35,0.0,67.0,Personal Auto,Four-Door Car,321.6
CJ51511,Arizona,F,134669207.1,11432.0,119.0,Corporate Auto,SUV,571.2
GQ11852,Oregon,F,133061845.1,39017.0,170.0,Personal Auto,SUV,592.85751
TC29250,California,M,73501823.28,0.0,108.0,Personal Auto,Sports Car,777.6
HX63408,Arizona,M,48224360.370000005,73769.0,61.0,Corporate Auto,Four-Door Car,121.654567
LJ15849,Arizona,F,35548452.64,58557.0,88.0,Personal Auto,Four-Door Car,55.510526
NC40609,Nevada,M,31355798.310000002,0.0,91.0,Corporate Auto,Four-Door Car,707.264022
JZ23377,Oregon,F,575205015.1,48367.0,161.0,Personal Auto,SUV,772.8
TB17648,Arizona,M,25154114.68,39718.0,65.0,Personal Auto,Four-Door Car,366.531664
OP68330,Oregon,F,72474956.84,0.0,96.0,Personal Auto,Four-Door Car,460.8
GO53814,Oregon,F,48789502.56,43358.0,61.0,Corporate Auto,Two-Door Car,400.294938
VW11431,California,F,29719194.17,83873.0,76.0,Personal Auto,Two-Door Car,218.374041
FG96614,California,F,113026016.9,22361.0,95.0,Personal Auto,Four-Door Car,530.667993
KQ98040,California,F,79965970.66,70061.0,99.0,Corporate Auto,Four-Door Car,699.517349
DP23630,California,M,74118130.55,0.0,73.0,Personal Auto,Four-Door Car,525.6
No31089,Arizona,F,31794742.25,65742.0,79.0,Personal Auto,Four-Door Car,277.360797
TU15769,Washington,M,226585365.20000002,23665.0,67.0,Personal Auto,Four-Door Car,404.817249
DA20791,California,M,37748612.93,66457.0,95.0,Personal Auto,Four-Door Car,456.0
AE89300,Arizona,F,82247702.59000002,82634.0,104.0,Personal Auto,SUV,324.097433
UE13511,Oregon,F,25635824.41,0.0,69.0,Corporate Auto,Four-Door Car,331.2
MS46793,Oregon,M,23939153.689999998,0.0,70.0,Personal Auto,Four-Door Car,425.266308
ME22430,Nevada,M,24535707.94,29735.0,69.0,Personal Auto,Four-Door Car,331.2
JZ28710,California,M,51438785.19,61417.0,65.0,Personal Auto,Two-Door Car,206.01822
HP80279,Oregon,F,73785107.32,0.0,105.0,Personal Auto,SUV,756.0
EH22538,California,M,25741988.07,43846.0,65.0,Personal Auto,Four-Door Car,125.52458
JP87331,Arizona,M,223150578.7,0.0,67.0,Personal Auto,Four-Door Car,482.4
VA89684,Nevada,F,24304843.75,33775.0,61.0,Personal Auto,Two-Door Car,292.8
XS68865,Oregon,M,61609993.440000005,96988.0,77.0,Personal Auto,Two-Door Car,369.6
IZ13533,Arizona,M,79121321.68,0.0,114.0,Personal Auto,Two-Door Car,820.8
JB47784,Oregon,F,55348218.86,81945.0,68.0,Personal Auto,Four-Door Car,47.451832
LT79371,Arizona,F,23826728.56,0.0,65.0,Personal Auto,Four-Door Car,27.031485
DE78840,Nevada,F,69912480.86999999,19019.0,186.0,Personal Auto,Luxury SUV,1003.050834
PU25554,Oregon,F,28853282.020000003,62579.0,72.0,Personal Auto,Four-Door Car,326.242099
ZI47098,California,F,417879034.3,46587.0,119.0,Personal Auto,Four-Door Car,571.2
CN53343,Arizona,F,28485644.659999996,0.0,81.0,Personal Auto,Four-Door Car,583.2
IN18876,Arizona,F,81230232.95,0.0,78.0,Special Auto,Four-Door Car,561.6
FV38119,Washington,M,96611036.86,0.0,135.0,Corporate Auto,SUV,648.0
YD89516,California,M,44881346.88,0.0,66.0,Corporate Auto,Four-Door Car,758.460636
BN89470,California,M,45612730.199999996,29327.0,118.0,Special Auto,Four-Door Car,627.898468
VZ64716,Oregon,M,115461737.2,81081.0,96.0,Corporate Auto,Four-Door Car,206.211089
FU17577,Oregon,F,37888146.43,0.0,106.0,Personal Auto,SUV,763.2
QY37300,Nevada,M,135026314.8,57222.0,112.0,Personal Auto,Sports Car,297.187468
UI84849,Arizona,M,85639680.57000001,91147.0,107.0,Personal Auto,Sports Car,50.473675
MN81810,California,F,29134751.08,76638.0,73.0,Personal Auto,Four-Door Car,435.189747
XN42396,California,M,75405848.24,29697.0,64.0,Personal Auto,Four-Door Car,147.128736
VZ13840,Arizona,M,69505327.64,0.0,61.0,Corporate Auto,Four-Door Car,301.402778
NI27358,Arizona,F,72551377.72,67352.0,181.0,Personal Auto,Luxury Car,560.947563
LO39834,Oregon,F,43340640.96,23904.0,123.0,Personal Auto,SUV,590.4
WX18073,Arizona,M,63074972.45,0.0,88.0,Personal Auto,Four-Door Car,422.4
PG27422,California,F,59048478.53,89953.0,74.0,Corporate Auto,Four-Door Car,274.165887
AX56708,California,M,47944814.120000005,20862.0,68.0,Personal Auto,Four-Door Car,326.4
JI80257,Nevada,F,91801541.61,47663.0,114.0,Personal Auto,Sports Car,103.702555
EK95340,Washington,M,83555125.57,49564.0,105.0,Corporate Auto,Four-Door Car,661.608936
FS67856,California,M,138699270.5,28432.0,118.0,Personal Auto,SUV,612.300581
JX27737,California,M,134521928.0,32356.0,117.0,Personal Auto,Two-Door Car,428.490681
SY81273,Oregon,M,167988583.2,55269.0,71.0,Personal Auto,Two-Door Car,340.8
FZ16327,California,F,82731115.78999999,0.0,116.0,Personal Auto,Four-Door Car,509.513764
XC26395,Oregon,M,74088360.56,76771.0,95.0,Personal Auto,Two-Door Car,91.674854
HA72996,Nevada,F,43493087.5,75648.0,108.0,Corporate Auto,SUV,112.660916
WP51328,Oregon,M,47449674.59,20698.0,68.0,Personal Auto,Two-Door Car,248.422693
CP47989,Oregon,F,172080564.2,29734.0,63.0,Corporate Auto,Two-Door Car,649.83837
JO75190,Nevada,M,86735870.0,43963.0,110.0,Corporate Auto,SUV,528.0
AP47670,California,M,24979100.13,29465.0,63.0,Personal Auto,Four-Door Car,302.4
BT61680,Arizona,F,320698752.6,24851.0,103.0,Personal Auto,SUV,604.289428
